Fichier,Termes,Phrase
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"צד א' — לא חלה הגזירה : מתחילה תיקנו חכמים את שבותם רק על ודאי יום, ובין השמשות מופקע מגדר התקנה."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"צד ב' — הותרה במקום צורך : הגזירה כן חלה גם בבין השמשות, אלא שחכמים, שתיקנוה, הם עצמם הִתנו שבמקום מצוה או דוחק לא תעמוד."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"מלשון השו""ע — ""לא גזרו עליהם בין השמשות והוא שיהא שם דבר מצוה או דוחק"" — מוכח כצד ב' : עצם תנאי המצוה/הדוחק מלמד שבלא צורך הגזירה עומדת בעינה גם בבין השמשות."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"גדר זמן בין השמשות — מחלוקת ר' יהודה ור' יוסי מהו ""בין השמשות"" שעליו דיברה ההלכה ?"
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"ר' יוסי : בין השמשות כהרף עין — זה נכנס וזה יוצא, ואי אפשר לעמוד עליו."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,shkia|tzeit,"להלכה אנו תופסים לחומרא את שיעור ר' יהודה (וכפי שביאר הב""י בסי' רס""א), ולכן ההיתר של סימן שמ""ב חל על כל משך זמן זה — מהשקיעה עד צאת הכוכבים."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"אך יש לדקדק : ההיתר הוא בין השמשות של כניסת שבת ; בבין השמשות של מוצאי שבת מחמירים, שכבר חלה עליו קדושת שבת בודאי."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"קושיא : אם בין השמשות ספק, מדוע נצרך גם תנאי ""מצוה או דוחק"" — והרי ספק דרבנן לקולא בלא שום צורך ?"
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"""דוחק"" (טירדה ונחיצות) : אף בלא מצוה — כאשר אדם טרוד ונחפז בדבר שאיסורו משום שבות , התירו לו בבין השמשות."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,tzeit,"דוגמת השו""ע למצוה : הבאת לולב/שופר והורדת עירוב מן האילן או הוצאתו מן הכרמלית."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"השו""ע פסק בסעיף יחיד : ""כל הדברים שהם אסורים מדברי סופרים לא גזרו עליהם בין השמשות, והוא שיהא שם דבר מצוה או דוחק"" ."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot|tosefet,"הציון ""ועיין לעיל סי' רס""א וסוף סי' ש""ז"" מפנה : סי' רס""א — לעניין עצם זמן בין השמשות ותוספת שבת; סוף סי' ש""ז — לעניין אמירה לעכו""ם ושבותין מקבילים."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"מלאכה דאורייתא, אף בבין השמשות, אסורה לכתחילה ואין בה היתר זה כלל, שהרי בודאי יום אסור מן התורה, ובספק חמור לא הקילו."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"שבות הקרוב למלאכה — האם נכלל בהיתר נקודת חידוד מרכזית : האם כל שבות הותר בבין השמשות, או רק שבות ""רחוק"" ממלאכה ?"
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"אך האחרונים (וכן מובא במשנה ברורה) חילקו : שבות הקרוב מאוד למלאכה דאורייתא, או שבות שיש בו חשש דאורייתא, לא הקילו בו אף בבין השמשות."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"סוגיית הראשונים — שבות דשבות והעמדת התחום הרמב""ם (הל' שבת פכ""ד) — מנה את היתר בין השמשות בכלל דיני שבות, וקשרוֹ לדין ספק חשכה ולעירוב."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"צירוף ""שבות דשבות"" : כאשר מצטרפים שני קולות — שבות גרידא ובזמן בין השמשות ולצורך מצוה — רוב הראשונים הקילו ביד רחבה."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,כן הדגישו שההיתר הוא בבין השמשות של ערב שבת ולא של מוצאי שבת.
sources/shabbat/siman-342/niveau-2-lamdan-en.html,shkia|bein_hashmashot,"המשנה ברורה (סי' שמ""ב) — סיכם : (א) ההיתר רק לצורך מצוה או דוחק; (ב) שבות הקרוב למלאכה דאורייתא — לא הותר; (ג) בבין השמשות דמוצאי שבת מחמירים; (ד) לכתחילה ראוי לזרז עצמו ולעשות הצריך קודם השקיעה ולא לסמוך על היתר זה."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"נפקא מינות פרקטיות הבאת לולב/שופר : שכח להכין — מותר בבין השמשות לעלות באילן או לשוט במים להביאם, שזה צורך מצוה."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"עירוב : שכח להוריד את העירוב מן האילן או שהניחו בכרמלית — מותר בבין השמשות להורידו ולהוציאו, להכשיר תחומו."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"הדלקת נר שבת : שכחו להדליק — מותר בבין השמשות לומר לעכו""ם להדליק נר לשבת, וזהו דוחק וצורך גדול."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,מוצאי שבת : בין השמשות שלאחר השבת — מחמירים ואין נוהג בו היתר זה.
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,"סיכום שיטות והכרעת ההלכה היסוד : חז""ל לא העמידו את גזירות השבות שלהם על זמן בין השמשות — שהוא ספק יום ספק לילה — כאשר יש צורך מצוה או דוחק."
sources/shabbat/siman-342/niveau-2-lamdan-en.html,bein_hashmashot,הזמן — בין השמשות דכניסת שבת בלבד; דמוצאי שבת לחומרא.
sources/shabbat/siman-342/niveau-2-lamdan-en.html,shkia,לכתחילה — להזדרז קודם השקיעה ולא לסמוך על היתר זה.
sources/shabbat/siman-342/niveau-1-base-en.html,bein_hashmashot,"Se'if א בין השמשות מותר לעשות דברים שאסרו חז""ל משום גזירה."
sources/shabbat/siman-342/niveau-1-base-en.html,bein_hashmashot,"ובו סעיף אחד: כל הדברים שהם אסורים מדברי סופרים לא גזרו עליהם בין השמשות (וע""ל סי' רס""א וס""ס ש""ז) והוא שיהא שם דבר מצוה או דוחק כיצד מותר לו בין השמשות לעלות באילן או לשוט על פני המים להביא לולב או שופר וכן מוריד מהאילן או מוציא מהכרמלית עירוב שעשה וכן אם היה טרוד ונחפז לדבר שהוא"
sources/shabbat/siman-342/niveau-1-base-en.html,bein_hashmashot,"Here are the first ones — to better understand the meaning of the se'if: משנה ברורה (א) — (א) כל הדברים וכו' - לישנא דכל לאו דוקא דיש דברים שאיסורן מדברי סופרים וגזרו עליהן ביה""ש אף לצורך מצוה כגון המבואר לקמן בסימן ת""ט ס""ג בשו""ע וכן להעביר פחות פחות מד""א וכמו שמובא שם במ""א בשם ה"
sources/shabbat/siman-342/index-he.html,bein_hashmashot,"סימן שמ״ב — בֵּין הַשְּׁמָשׁוֹת | הלכות שבת דעת DAAT עמוד הבית הלכות שבת 💬 דעת AI ♥ תמיכה FR HE EN עמוד הבית › הלכות שבת › סימן שמ״ב אורח חיים · הלכות שבת · סימן שמ״ב בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַעֲשׂוֹת דְּבָרִים שֶׁאָסְרוּ חַזַ""ל מִשּׁוּם גְּזֵרָה סימן שמ״ב — בין השמשות, היתר ד"
sources/shabbat/siman-342/index.html,bein_hashmashot|admour,"Siman 342 — Pendant Bein Hashemashot (crépuscule) | Hilkhot Shabbat דעת DAAT Accueil Hilkhot Shabbat 💬 IA Daat ♥ Soutenir FR HE EN Accueil › Hilkhot Shabbat › Siman 342 Orah Haïm · Hilkhot Shabbat · Siman שמ""ב בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַעֲשׂוֹת דְּבָרִים שֶׁאָסְרוּ חַזַ""ל מִשּׁ"
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Siman שמ""ב · Niveau 1 — Pendant Bein Hashemashot | Hilkhot Shabbat FR HE EN ✦ ❖ ✦ DAAT · NIVEAU 1 — INITIATION Siman שמ""ב · 1 Seifim Pendant Bein Hashemashot (crépuscule) — actes rabbiniques permis pour mitzva — pour découvrir et comprendre סימן שמ""ב בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַ"
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Sujet : Pendant Bein Hashemashot (crépuscule) — actes rabbiniques permis pour mitzva Source : שולחן ערוך אורח חיים סימן שמ""ב (1 seifim) Compilation : רב יוסף חיים סממה DAAT · daattorah.com 📄 Imprimer / Sauver en PDF 📑 Plan de l'étude 1."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Le texte du Choul'han Aroukh Le siman שמ""ב contient 1 seif du Mehaber (Rabbi Yossef Karo) qui codifie les règles relatives à pendant bein hashemashot (crépuscule) — actes rabbiniques permis pour mitzva ."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Seif א בין השמשות מותר לעשות דברים שאסרו חז""ל משום גזירה."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"ובו סעיף אחד: כל הדברים שהם אסורים מדברי סופרים לא גזרו עליהם בין השמשות (וע""ל סי' רס""א וס""ס ש""ז) והוא שיהא שם דבר מצוה או דוחק כיצד מותר לו בין השמשות לעלות באילן או לשוט על פני המים להביא לולב או שופר וכן מוריד מהאילן או מוציא מהכרמלית עירוב שעשה וכן אם היה טרוד ונחפז לדבר שהוא"
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Il est permis, au bein hashemashot, de monter à un arbre ou de nager à la surface de l'eau pour rapporter un loulav ou un chofar ; de même on descend [un objet] d'un arbre ou l'on sort d'un karmelit un érouv qu'on a fait."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Et de même, si l'on était affairé et pressé pour une chose qui n'est qu'un chevout [interdit rabbinique léger], c'est permis au bein hashemashot."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Et pour cette raison il est permis, au bein hashemashot, de dire à un non-juif d'allumer pour soi une lampe de Shabbat."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Le siman שמ""ב , d'un seul seif, énonce un principe d'une grande portée : le bein hashemashot — l'intervalle crépusculaire, ce moment douteux entre la fin du jour et la tombée de la nuit."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"La logique du siman : le bein hashemashot étant un doute , et les interdits rabbiniques étant eux-mêmes des barrières — il y a là un « doute sur un rabbinique », que l'on tranche avec indulgence (ספק דרבנן לקולא), à condition qu'un enjeu réel le justifie."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Place dans Hilkhot Shabbat Le siman שמ""ב renvoie aux simanim רס""א (la définition du bein hashemashot, l'entrée du Shabbat) et ש""ז (l'amira le-aku""m)."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"שבות — l' interdit rabbinique : seuls les chevout sont allégés au bein hashemashot, jamais un interdit de la Torah."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"La règle d'or : au bein hashemashot, un chevout (interdit rabbinique) est permis pour une mitzva ou une nécessité — mais jamais un interdit de la Torah, et jamais sans enjeu réel."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,Le détail du seif Élément Contenu Principe Les décrets rabbiniques ne sont pas étendus au bein hashemashot Condition Besoin de mitzva ou nécessité pressante (דוחק) Exemples de mitzva Monter à un arbre / nager pour un loulav ou un chofar ; récupérer un érouv Exemple de nécessité D
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Voici les premières — pour mieux comprendre le sens des seifim : משנה ברורה (א) — (א) כל הדברים וכו' - לישנא דכל לאו דוקא דיש דברים שאיסורן מדברי סופרים וגזרו עליהן ביה""ש אף לצורך מצוה כגון המבואר לקמן בסימן ת""ט ס""ג בשו""ע וכן להעביר פחות פחות מד""א וכמו שמובא שם במ""א בשם הרה""מ והט"
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"(1) « Toutes les choses » n'est pas absolu : certains interdits rabaniques, proches de mener à une mélakha de la Torah , restent interdits même au bein hashemashot, même pour une mitzva (ex."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"(2) Le siman parle clairement du bein hashemashot du vendredi soir ; pour celui de la sortie du Shabbat, le Mishnah Berurah conclut qu'il faut être strict (la sainteté du Shabbat ne se retire pas d'un doute)."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,Le principe — l'allègement des chevout au bein hashemashot pour une mitzva — est commun à tous.
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Récupérer un objet de mitzva resté dans un karmelit Permis au bein hashemashot du vendredi pour un besoin de mitzva (loulav, chofar, érouv)."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,Bein hashemashot de la sortie du Shabbat Le Mishnah Berurah conclut à la rigueur — ne pas s'appuyer sur cet allègement sans Rav.
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Pour la halakha lema'asseh, consulte ton Rav — la définition exacte du bein hashemashot (siman רס""א) et la liste des chevout exclus de l'allègement demandent un examen précis."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,"Synthèse pratique du Siman Le Siman שמ""ב en 4 règles : Au bein hashemashot , les décrets rabbiniques sont allégés — le doute crépusculaire joue dans le sens de l'indulgence."
sources/shabbat/siman-342/niveau-1-base.html,bein_hashmashot,Bein hashemashot de la sortie du Shabbat — on est strict.
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot|rt,"סימן שמ""ב · רמה 3 סיכום מגיסטרלי — בין השמשות וגזרת שבות | דעת FR HE EN דעת DAAT הלכות שבת סימן שמ""ב דעת · רמה 3 — סיכום מגיסטרלי סימן שמ""ב סימן שמ""ב · בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַעֲשׂוֹת דְּבָרִים שֶׁאָסְרוּ חַזַ""ל מִשּׁוּם גְּזֵרָה סיכום וסימני זיכרון לחזרה סיכום מגיסטרלי · הל"
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,"ב בין השמשות (אותו פרק זמן של ספק יום-לילה), לא הרחיבו חכמים את גזרותיהם הרבניות ( שבות ) — ובלבד שיש צורך מצוה או דחיפות ( דְּחָק )."
sources/shabbat/siman-342/niveau-3-synthese-he.html,shkia|tzeit|bein_hashmashot|rt,"המושגים העיקריים בקיצור מושג הגדרה יישום בֵּין הַשְּׁמָשׁוֹת בין השמשות — ספק יום/לילה מן השקיעה ועד צאת הכוכבים שְׁבוּת איסור רבני של שבת רק רמה זו מתעוררת בקולא דְּבַר מִצְוָה צורך לצורך מצוה לולב, שופר, עירוב דּוֹחַק דחיפות אמיתית, אדם ""טרוד"" מתיר שבות אף ללא מצוה מְלָאכָה דְּ"
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,הכלל בתמונה אחת מדוע בין השמשות מקל?
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,↓ בין השמשות הוא ספק : יום או לילה?
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,"בלי צורך, השבות עומד אף בבין השמשות."
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot|rt,↓ לא (אחרת: אסור) שאלה 2: האם זה בין השמשות של כניסת השבת?
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,↓ כן ← מותר בבין השמשות.
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,ארבעת התנאים המצטברים # תנאי אם חסר 1 איסור רבני טהור (שבות) מלאכה דאורייתא ← אסורה לעולם 2 זמן: בין השמשות של כניסה לשבת מוצאי שבת ← מחמירים 3 צורך: מצוה או דוחק נוחיות גרידא ← השבות עומד 4 שבות רחוק ממלאכה שבות סמוך לאיסור דאורייתא ← לא הותר 6.
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,ז — זמן הכניסה : רק בבין השמשות של כניסת השבת; ביציאה — מחמירים.
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,מכשלות להימנע מהן מכשלה 1: לחשוב שהכל מותר בבין השמשות.
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,"ללא מצוה או דוחק אמיתי, הגזירה הרבנית עומדת אף בבין השמשות."
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,מכשלה 3: לבלבל בין שני בין השמשות.
sources/shabbat/siman-342/niveau-3-synthese-he.html,shkia,"לכתחילה, ממהרים לעשות את הצורך לפני השקיעה ואין סומכים על מתקן זה."
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,"מקרים מעשיים מצב ניתוח הנהגה לולב/שופר שנשכח מחוץ להישג יד צורך מצוה; לעלות לאילן / לשחות = שבות מותר בבין השמשות של כניסה עירוב שנשאר באילן או בכרמלית צורך מצוה (תוקף התחום) מותר להורידו / להוציאו נר שבת שלא הודלק דוחק אמיתי; אמירה לגוי = שבות ""רחוק"" מותר לבקש ממנו בבין השמשות ל"
sources/shabbat/siman-342/niveau-3-synthese-he.html,shkia|bein_hashmashot,"טבלת סיכום סופית פרט תיאור נושא הסימן שבות המותר בבין השמשות לצורך מצוה או דוחק מספר סעיפים 1 משנה ברורה 7 ערכים מקור תלמודי שבת ל""ד ע""א — ברייתא; משנה שבת ב', ז'; עירובין ל""ב ע""ב הפניות פנימיות סי' רס""א (זמן בין השמשות) · סוף סי' ש""ז (אמירה לגוי) הכרעה מעשית מותר בארבעת התנאים; "
sources/shabbat/siman-342/niveau-3-synthese-he.html,shkia|bein_hashmashot,"הציוויים המעשיים של סימן שמ""ב להנהגה היומיומית למהר לעשות את כל הצורך לפני השקיעה — אין סומכים מראש על הקולא של בין השמשות."
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,"לבדוק 4 תנאים ( רֶמֶז ): איסור דרבנן, בין השמשות של כניסה, מצוה/דוחק, שבות רחוק ממלאכה."
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,"לעולם אין לעשות מלאכת דאורייתא בבין השמשות, אף לצורך מצוה."
sources/shabbat/siman-342/niveau-3-synthese-he.html,bein_hashmashot,"לולב, שופר, עירוב שנשכח — אפשר לתופסם בבין השמשות של כניסה; נר שלא הודלק — אפשר לבקש מגוי."
sources/shabbat/siman-342/niveau-4-daat-harav.html,bein_hashmashot,"וְיֵשׁ לְהָקֵל (עַיֵּן מָגֵן אַבְרָהָם סוֹף סִמָּן תר[כ]""ג וְסִמָּן תקפ""ח): Bein hashemashot, il est permis d'accomplir des actes qu'ont interdits Hazal pour décret, et il comporte un se'if : Toutes les choses qui sont interdites par les paroles des Sofrim (les Sages) — on n'a dé"
sources/shabbat/siman-342/niveau-4-daat-harav.html,bein_hashmashot,"Et il y a un avis qui doutait si l'on a permis tout cela également à bein hashemashot de la sortie de Chabbat, car peut-être, en raison du doute, la sainteté du corps même du jour ne s'est-elle pas dissipée."
sources/shabbat/siman-342/niveau-4-daat-harav.html,bein_hashmashot|admour,חידוש א — bein hashemashot comme zone d'exception (342:1) Chidouch א — bein hashemashot comme zone d'exception (342:1) Période d'incertitude exploitée pour mitzva Position classique : — Le hidoush du Rav : l'Admour HaZaken articule : la période d'incertitude halakhique du crépusc
sources/shabbat/siman-342/niveau-4-daat-harav.html,bein_hashmashot,"Pour le Hassid (חסיד) Habad — Siman שמ""ב ① Bein hashemashot : actes rabbiniques permis pour mitzva."
sources/shabbat/siman-342/niveau-4-daat-harav-he.html,bein_hashmashot,"סימן (סימן) שמ""ב · רמה 4 דעת הרב — שיטת אדמו״ר הזקן | דעת FR HE EN דעת DAAT דף הבית הלכות שבת סימן שמ""ב 📜 שיטת אדמו״ר הזקן FR HE EN דף הבית › הלכות שבת › סימן שמ""ב › רמה 4 — דעת הרב אורח חיים שמ""ב · רמה 4 · שיטת אדמו״ר הזקן דעת הרב דעת הרב — שולחן ערוך אדמו״ר הזקן על סימן שמ""ב שי"
sources/shabbat/siman-342/niveau-4-daat-harav-he.html,bein_hashmashot,"חידוש א — בין השמשות כזמן של היתר חריג (שמ""ב:א) זמן ספק המנוצל לצורך מצוה שיטה קלאסית: — חידוש הרב: אדמו״ר הזקן מבהיר: זמן הספק ההלכתי של בין השמשות מנוצל לצרכים דחופים — ולא להרחבת חולין."
sources/shabbat/siman-342/niveau-4-daat-harav-he.html,bein_hashmashot,"לחסיד חב""ד — סימן שמ""ב ① בין השמשות: מעשים מדרבנן מותרים לצורך מצוה."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot|rt,"Siman שמ""ב · Niveau 2 — Pendant Bein Hashemashot | Hilkhot Shabbat FR HE EN ✦ ❖ ✦ DAAT · רמה 2 — למדן שולחן ערוך · אורח חיים הלכות שבת — עיון מעמיק סימן שמ""ב בֵּין הַשְּׁמָשׁוֹת מֻתָּר לַעֲשׂוֹת דְּבָרִים שֶׁאָסְרוּ חַזַ""ל מִשּׁוּם גְּזֵרָה עיון, פלפול, שיטות הראשונים והאחרונים ⚡"
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"בין השמשות מותר לעשות דברים שאסרו חז""ל משום גזירה."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"ובו סעיף אחד: כל הדברים שהם אסורים מדברי סופרים לא גזרו עליהם בין השמשות (וע""ל סי' רס""א וס""ס ש""ז) והוא שיהא שם דבר מצוה או דוחק כיצד מותר לו בין השמשות לעלות באילן או לשוט על פני המים להביא לולב או שופר וכן מוריד מהאילן או מוציא מהכרמלית עירוב שעשה וכן אם היה טרוד ונחפז לדבר שהוא"
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"הקדמת הסוגיא — ברייתא דשבות בין השמשות המקור בגמרא המקור לדין זה הוא ברייתא מפורשת בשבת (לד ע""א) : ""כל אלו שאמרו אסור לטלטלן בשבת — בין השמשות מותר לטלטלן"" , ובהמשך הסוגיא נאמר הכלל הרחב — ""ספק חשכה..."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"מכל אלו עולה שחז""ל לא גזרו את גזירות דרבנן על זמן בין השמשות, משום שהוא עצמו ספק יום ספק לילה, וגזירה על ספק היא גזירה לגזירה."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,שתי הנחות יסוד מצטרפות כאן : (א) בין השמשות ספק יום ספק לילה — ואם הוא יום אין כאן איסור כלל.
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot|rt,"חקירת היסוד — קולא בגזירה או היתר בשעת הדחק חקירה : מהו אופי ההיתר של ""בין השמשות לא גזרו"" — האם הגזירה עצמה מעולם לא חלה על זמן זה, או שהגזירה חלה אלא שחכמים התירוה במקום צורך ?"
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"צד א' — לא חלה הגזירה : מתחילה תיקנו חכמים את שבותם רק על ודאי יום, ובין השמשות מופקע מגדר התקנה."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"צד ב' — הותרה במקום צורך : הגזירה כן חלה גם בבין השמשות, אלא שחכמים, שתיקנוה, הם עצמם הִתנו שבמקום מצוה או דוחק לא תעמוד."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"מלשון השו""ע — ""לא גזרו עליהם בין השמשות והוא שיהא שם דבר מצוה או דוחק"" — מוכח כצד ב' : עצם תנאי המצוה/הדוחק מלמד שבלא צורך הגזירה עומדת בעינה גם בבין השמשות."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"גדר זמן בין השמשות — מחלוקת ר' יהודה ור' יוסי מהו ""בין השמשות"" שעליו דיברה ההלכה ?"
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"ר' יוסי : בין השמשות כהרף עין — זה נכנס וזה יוצא, ואי אפשר לעמוד עליו."
sources/shabbat/siman-342/niveau-2-lamdan.html,shkia|tzeit,"להלכה אנו תופסים לחומרא את שיעור ר' יהודה (וכפי שביאר הב""י בסי' רס""א), ולכן ההיתר של סימן שמ""ב חל על כל משך זמן זה — מהשקיעה עד צאת הכוכבים."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"אך יש לדקדק : ההיתר הוא בין השמשות של כניסת שבת ; בבין השמשות של מוצאי שבת מחמירים, שכבר חלה עליו קדושת שבת בודאי."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"קושיא : אם בין השמשות ספק, מדוע נצרך גם תנאי ""מצוה או דוחק"" — והרי ספק דרבנן לקולא בלא שום צורך ?"
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"""דוחק"" (טירדה ונחיצות) : אף בלא מצוה — כאשר אדם טרוד ונחפז בדבר שאיסורו משום שבות , התירו לו בבין השמשות."
sources/shabbat/siman-342/niveau-2-lamdan.html,tzeit,"דוגמת השו""ע למצוה : הבאת לולב/שופר והורדת עירוב מן האילן או הוצאתו מן הכרמלית."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"השו""ע פסק בסעיף יחיד : ""כל הדברים שהם אסורים מדברי סופרים לא גזרו עליהם בין השמשות, והוא שיהא שם דבר מצוה או דוחק"" ."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot|tosefet,"הציון ""ועיין לעיל סי' רס""א וסוף סי' ש""ז"" מפנה : סי' רס""א — לעניין עצם זמן בין השמשות ותוספת שבת; סוף סי' ש""ז — לעניין אמירה לעכו""ם ושבותין מקבילים."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"מלאכה דאורייתא, אף בבין השמשות, אסורה לכתחילה ואין בה היתר זה כלל, שהרי בודאי יום אסור מן התורה, ובספק חמור לא הקילו."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"שבות הקרוב למלאכה — האם נכלל בהיתר נקודת חידוד מרכזית : האם כל שבות הותר בבין השמשות, או רק שבות ""רחוק"" ממלאכה ?"
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"אך האחרונים (וכן מובא במשנה ברורה) חילקו : שבות הקרוב מאוד למלאכה דאורייתא, או שבות שיש בו חשש דאורייתא, לא הקילו בו אף בבין השמשות."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"סוגיית הראשונים — שבות דשבות והעמדת התחום הרמב""ם (הל' שבת פכ""ד) — מנה את היתר בין השמשות בכלל דיני שבות, וקשרוֹ לדין ספק חשכה ולעירוב."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"צירוף ""שבות דשבות"" : כאשר מצטרפים שני קולות — שבות גרידא ובזמן בין השמשות ולצורך מצוה — רוב הראשונים הקילו ביד רחבה."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,כן הדגישו שההיתר הוא בבין השמשות של ערב שבת ולא של מוצאי שבת.
sources/shabbat/siman-342/niveau-2-lamdan.html,shkia|bein_hashmashot,"המשנה ברורה (סי' שמ""ב) — סיכם : (א) ההיתר רק לצורך מצוה או דוחק; (ב) שבות הקרוב למלאכה דאורייתא — לא הותר; (ג) בבין השמשות דמוצאי שבת מחמירים; (ד) לכתחילה ראוי לזרז עצמו ולעשות הצריך קודם השקיעה ולא לסמוך על היתר זה."
sources/shabbat/siman-342/niveau-2-lamdan.html,bein_hashmashot,"נפקא מינות פרקטיות הבאת לולב/שופר : שכח להכין — מותר בבין השמשות לעלות באילן או לשוט במים להביאם, שזה צורך מצוה."
